nodefence_Blended_RN50,"{'zeroshot_top1': 0.56126, 'zeroshot_top3': 0.77362, 'zeroshot_top5': 0.84146, 'zeroshot_top10': 0.9084}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.86392, 'zeroshot_top3': 0.93368, 'zeroshot_top5': 0.9537, 'zeroshot_top10': 0.97222}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.55632, 'zeroshot_top3': 0.76778, 'zeroshot_top5': 0.83758, 'zeroshot_top10': 0.90636}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.90052, 'zeroshot_top3': 0.95244, 'zeroshot_top5': 0.96716, 'zeroshot_top10': 0.98036}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.5544, 'zeroshot_top3': 0.76602, 'zeroshot_top5': 0.83404, 'zeroshot_top10': 0.90346}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.87198, 'zeroshot_top3': 0.93824, 'zeroshot_top5': 0.95598, 'zeroshot_top10': 0.97334}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.54898, 'zeroshot_top3': 0.76526, 'zeroshot_top5': 0.83432, 'zeroshot_top10': 0.90294}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.86036, 'zeroshot_top3': 0.93544, 'zeroshot_top5': 0.95492, 'zeroshot_top10': 0.97304}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.55192, 'zeroshot_top3': 0.76686, 'zeroshot_top5': 0.83416, 'zeroshot_top10': 0.90222}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.88962, 'zeroshot_top3': 0.94848, 'zeroshot_top5': 0.96348, 'zeroshot_top10': 0.97812}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.55176, 'zeroshot_top3': 0.7667, 'zeroshot_top5': 0.8348, 'zeroshot_top10': 0.9018}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.89116, 'zeroshot_top3': 0.95134, 'zeroshot_top5': 0.9664, 'zeroshot_top10': 0.98054}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.54962, 'zeroshot_top3': 0.76362, 'zeroshot_top5': 0.83224, 'zeroshot_top10': 0.89988}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.87598, 'zeroshot_top3': 0.94344, 'zeroshot_top5': 0.96102, 'zeroshot_top10': 0.97734}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.55514, 'zeroshot_top3': 0.76744, 'zeroshot_top5': 0.83606, 'zeroshot_top10': 0.90316}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.00012, 'zeroshot_top3': 0.00028, 'zeroshot_top5': 0.00038, 'zeroshot_top10': 0.0011}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.59696, 'zeroshot_top3': 0.8024, 'zeroshot_top5': 0.8645, 'zeroshot_top10': 0.92364}"
